doc_id,unique_id,obs,hds,pred_hds,combined_pred
12,3899,and,DMY,S2,and
12,3900,so,DMY,S2,so
12,3901,that,DMY,S2,that
12,3902,was,DMY,S2,was
12,3903,at,DMY,S2,at
12,3904,the,DMY,S2,the
12,3905,graph,DMY,S2,graph
12,3906,level,DMY,S2,level
12,3907,.,DMY,eob,.<eob>
12,3908,So,DMY,S1,So
12,3909,we,DMY,S1,we
12,3910,collapsed,DMY,eol,collapsed<eol>
12,3911,everything,DMY,S2,everything
12,3912,into,DMY,S2,into
12,3913,a,DMY,S2,a
12,3914,single,DMY,S2,single
12,3915,value,DMY,S2,value
12,3916,.,DMY,eob,.<eob>
12,3917,But,DMY,S1,But
12,3918,you,DMY,S1,you
12,3919,can,DMY,S1,can
12,3920,also,DMY,S1,also
12,3921,do,DMY,S1,do
12,3922,it,DMY,S1,it
12,3923,at,DMY,S1,at
12,3924,the,DMY,S1,the
12,3925,node,DMY,S1,node
12,3926,level,DMY,S1,level
12,3927,.,DMY,eob,.<eob>
13,3928,So,DMY,S1,So
13,3929,",",DMY,eob,",<eob>"
13,3930,for,DMY,S1,for
13,3931,example,DMY,S1,example
13,3932,",",DMY,eob,",<eob>"
13,3933,you,DMY,S1,you
13,3934,can,DMY,S1,can
13,3935,do,DMY,S1,do
13,3936,binary,DMY,S1,binary
13,3937,classification,DMY,S1,classification
13,3938,",",DMY,eob,",<eob>"
13,3939,you,DMY,S1,you
13,3940,can,DMY,S1,can
13,3941,decide,DMY,eol,decide<eol>
13,3942,between,DMY,S2,between
13,3943,",",DMY,eob,",<eob>"
13,3944,let,DMY,S1,let
13,3945,',DMY,S1,'
13,3946,s,DMY,S1,s
13,3947,say,DMY,S1,say
13,3948,",",DMY,eob,",<eob>"
13,3949,one,DMY,S1,one
13,3950,of,DMY,S1,of
13,3951,two,DMY,S1,two
13,3952,kinds,DMY,S1,kinds
13,3953,of,DMY,S1,of
13,3954,nodes,DMY,S1,nodes
13,3955,here,DMY,S1,here
13,3956,and,DMY,S1,and
13,3957,it,DMY,S1,it
13,3958,',DMY,S1,'
13,3959,s,DMY,S1,s
13,3960,very,DMY,S1,very
13,3961,similar,DMY,S1,similar
13,3962,except,DMY,S1,except
13,3963,you,DMY,S1,you
13,3964,',DMY,S1,'
13,3965,re,DMY,S1,re
13,3966,doing,DMY,S1,doing
13,3967,it,DMY,S1,it
13,3968,on,DMY,S1,on
13,3969,every,DMY,S1,every
13,3970,em,DMY,S1,em
13,3971,##bed,DMY,S1,##bed
13,3972,##ding,DMY,S1,##ding
13,3973,vector,DMY,S1,vector
13,3974,.,DMY,eob,.<eob>
13,3975,This,DMY,S1,This
13,3976,is,DMY,S1,is
13,3977,not,DMY,S1,not
13,3978,the,DMY,S1,the
13,3979,matrix,DMY,S1,matrix
13,3980,",",DMY,eol,",<eol>"
13,3981,the,DMY,S2,the
13,3982,whole,DMY,S2,whole
13,3983,matrix,DMY,S2,matrix
13,3984,of,DMY,S2,of
13,3985,all,DMY,S2,all
13,3986,the,DMY,S2,the
13,3987,em,DMY,S2,em
13,3988,##bed,DMY,S2,##bed
13,3989,##ding,DMY,S2,##ding
13,3990,vectors,DMY,S2,vectors
13,3991,stacked,DMY,S2,stacked
13,3992,.,DMY,eob,.<eob>
13,3993,This,DMY,S1,This
13,3994,is,DMY,S1,is
13,3995,just,DMY,S1,just
13,3996,the,DMY,S1,the
13,3997,individual,DMY,S1,individual
13,3998,node,DMY,S1,node
13,3999,vector,DMY,S1,vector
13,4000,index,DMY,S1,index
13,4001,##ed,DMY,S1,##ed
13,4002,by,DMY,S1,by
13,4003,the,DMY,S1,the
13,4004,node,DMY,S1,node
13,4005,number,DMY,S1,number
13,4006,n,DMY,S1,n
13,4007,.,DMY,eob,.<eob>
13,4008,And,DMY,S1,And
13,4009,then,DMY,S1,then
13,4010,so,DMY,S1,so
13,4011,you,DMY,S1,you
13,4012,',DMY,S1,'
13,4013,re,DMY,S1,re
13,4014,doing,DMY,S1,doing
13,4015,that,DMY,S1,that
13,4016,now,DMY,S1,now
13,4017,and,DMY,S1,and
13,4018,you,DMY,S1,you
13,4019,',DMY,S1,'
13,4020,re,DMY,S1,re
13,4021,producing,DMY,S1,producing
13,4022,a,DMY,S1,a
13,4023,vector,DMY,S1,vector
13,4024,and,DMY,S1,and
13,4025,then,DMY,S1,then
13,4026,you,DMY,S1,you
13,4027,have,DMY,S1,have
13,4028,a,DMY,S1,a
13,4029,",",DMY,eob,",<eob>"
13,4030,actually,DMY,S1,actually
13,4031,",",DMY,eob,",<eob>"
13,4032,this,DMY,S1,this
13,4033,is,DMY,S1,is
13,4034,a,DMY,S1,a
13,4035,scale,DMY,S1,scale
13,4036,or,DMY,S1,or
13,4037,you,DMY,S1,you
13,4038,',DMY,S1,'
13,4039,re,DMY,S1,re
13,4040,adding,DMY,S1,adding
13,4041,the,DMY,S1,the
13,4042,bias,DMY,S1,bias
13,4043,and,DMY,S1,and
13,4044,then,DMY,S1,then
13,4045,you,DMY,S1,you
13,4046,',DMY,S1,'
13,4047,re,DMY,S1,re
13,4048,getting,DMY,eol,getting<eol>
13,4049,the,DMY,S2,the
13,4050,value,DMY,S2,value
13,4051,just,DMY,S2,just
13,4052,for,DMY,S2,for
13,4053,that,DMY,S2,that
13,4054,particular,DMY,S2,particular
13,4055,node,DMY,S2,node
13,4056,.,DMY,eob,.<eob>
13,4057,Okay,DMY,S1,Okay
13,4058,",",DMY,eob,",<eob>"
13,4059,does,DMY,S1,does
13,4060,that,DMY,S1,that
13,4061,make,DMY,S1,make
13,4062,sense,DMY,S1,sense
13,4063,?,DMY,eob,?<eob>
13,4064,Okay,DMY,S1,Okay
13,4065,",",DMY,eob,",<eob>"
13,4066,yeah,DMY,S1,yeah
13,4067,",",DMY,eob,",<eob>"
13,4068,so,DMY,S1,so
13,4069,here,DMY,S1,here
13,4070,',DMY,S1,'
13,4071,s,DMY,S1,s
13,4072,an,DMY,S1,an
13,4073,example,DMY,S1,example
13,4074,where,DMY,S1,where
13,4075,you,DMY,S1,you
13,4076,can,DMY,S1,can
13,4077,decide,DMY,S1,decide
13,4078,",",DMY,eob,",<eob>"
13,4079,let,DMY,S1,let
13,4080,',DMY,S1,'
13,4081,s,DMY,S1,s
13,4082,say,DMY,S1,say
13,4083,you,DMY,S1,you
13,4084,have,DMY,S1,have
13,4085,",",DMY,eol,",<eol>"
13,4086,in,DMY,S2,in
13,4087,some,DMY,S2,some
13,4088,cases,DMY,S2,cases
13,4089,",",DMY,eob,",<eob>"
13,4090,maybe,DMY,S1,maybe
13,4091,an,DMY,S1,an
13,4092,edge,DMY,S1,edge
13,4093,doesn,DMY,S1,doesn
13,4094,',DMY,S1,'
13,4095,t,DMY,S1,t
13,4096,exist,DMY,S1,exist
13,4097,and,DMY,S1,and
13,4098,you,DMY,S1,you
13,4099,',DMY,S1,'
13,4100,re,DMY,S1,re
13,4101,trying,DMY,eol,trying<eol>
13,4102,to,DMY,S2,to
13,4103,predict,DMY,S2,predict
13,4104,if,DMY,S2,if
13,4105,an,DMY,S2,an
13,4106,edge,DMY,S2,edge
13,4107,should,DMY,S2,should
13,4108,exist,DMY,S2,exist
13,4109,there,DMY,S2,there
13,4110,.,DMY,eob,.<eob>
13,4111,And,DMY,S1,And
13,4112,so,DMY,S1,so
13,4113,here,DMY,S1,here
13,4114,you,DMY,S1,you
13,4115,can,DMY,S1,can
13,4116,take,DMY,S1,take
13,4117,the,DMY,S1,the
13,4118,",",DMY,eob,",<eob>"
13,4119,essentially,DMY,S1,essentially
13,4120,",",DMY,eol,",<eol>"
13,4121,the,DMY,S2,the
13,4122,dot,DMY,S2,dot
13,4123,product,DMY,S2,product
13,4124,of,DMY,S2,of
13,4125,the,DMY,S2,the
13,4126,neighboring,DMY,S2,neighboring
13,4127,node,DMY,S2,node
13,4128,em,DMY,S2,em
13,4129,##bed,DMY,S2,##bed
13,4130,##ding,DMY,S2,##ding
13,4131,vectors,DMY,S2,vectors
13,4132,",",DMY,eob,",<eob>"
13,4133,send,DMY,S1,send
13,4134,it,DMY,S1,it
13,4135,through,DMY,S1,through
13,4136,a,DMY,S1,a
13,4137,si,DMY,S1,si
13,4138,##g,DMY,S1,##g
13,4139,##mo,DMY,S1,##mo
13,4140,##id,DMY,S1,##id
13,4141,and,DMY,S1,and
13,4142,then,DMY,S1,then
13,4143,you,DMY,S1,you
13,4144,can,DMY,S1,can
13,4145,train,DMY,S1,train
13,4146,it,DMY,S1,it
13,4147,to,DMY,S1,to
13,4148,basically,DMY,S1,basically
13,4149,give,DMY,S1,give
13,4150,you,DMY,S1,you
13,4151,the,DMY,S1,the
13,4152,probability,DMY,eol,probability<eol>
13,4153,that,DMY,S2,that
13,4154,",",DMY,eob,",<eob>"
13,4155,in,DMY,S1,in
13,4156,fact,DMY,S1,fact
13,4157,",",DMY,eol,",<eol>"
13,4158,this,DMY,S2,this
13,4159,edge,DMY,S2,edge
13,4160,should,DMY,S2,should
13,4161,be,DMY,S2,be
13,4162,there,DMY,S2,there
13,4163,.,DMY,eob,.<eob>
13,4164,It,DMY,S1,It
13,4165,',DMY,S1,'
13,4166,s,DMY,S1,s
13,4167,kind,DMY,S1,kind
13,4168,of,DMY,S1,of
13,4169,another,DMY,S1,another
13,4170,example,DMY,S1,example
13,4171,.,DMY,eob,.<eob>
13,4172,Okay,DMY,S1,Okay
13,4173,?,DMY,eob,?<eob>
13,4174,Okay,DMY,S1,Okay
13,4175,",",DMY,eob,",<eob>"
13,4176,so,DMY,S1,so
13,4177,let,DMY,S1,let
13,4178,',DMY,S1,'
13,4179,s,DMY,S1,s
13,4180,build,DMY,S1,build
13,4181,up,DMY,S1,up
13,4182,the,DMY,S1,the
13,4183,",",DMY,eol,",<eol>"
13,4184,those,DMY,S2,those
13,4185,were,DMY,S2,were
13,4186,the,DMY,S2,the
13,4187,heads,DMY,S2,heads
13,4188,of,DMY,S2,of
13,4189,the,DMY,S2,the
13,4190,graph,DMY,S2,graph
13,4191,",",DMY,eob,",<eob>"
13,4192,let,DMY,S1,let
13,4193,',DMY,S1,'
13,4194,s,DMY,S1,s
13,4195,build,DMY,eol,build<eol>
13,4196,up,DMY,S2,up
13,4197,the,DMY,S2,the
13,4198,body,DMY,S2,body
13,4199,of,DMY,S2,of
13,4200,the,DMY,S2,the
13,4201,graph,DMY,S2,graph
13,4202,itself,DMY,S2,itself
13,4203,.,DMY,eob,.<eob>
13,4204,Just,DMY,S1,Just
13,4205,like,DMY,S1,like
13,4206,we,DMY,S1,we
13,4207,saw,DMY,S1,saw
13,4208,before,DMY,S1,before
13,4209,when,DMY,S1,when
13,4210,we,DMY,S1,we
13,4211,were,DMY,S1,were
13,4212,",",DMY,eob,",<eob>"
13,4213,it,DMY,S1,it
13,4214,seemed,DMY,S1,seemed
13,4215,like,DMY,S1,like
13,4216,a,DMY,S1,a
13,4217,long,DMY,S1,long
13,4218,time,DMY,S1,time
13,4219,ago,DMY,S1,ago
13,4220,now,DMY,S1,now
13,4221,",",DMY,eol,",<eol>"
13,4222,when,DMY,S2,when
13,4223,we,DMY,S2,we
13,4224,were,DMY,S2,were
13,4225,building,DMY,S2,building
13,4226,up,DMY,S2,up
13,4227,the,DMY,S2,the
13,4228,deep,DMY,S2,deep
13,4229,neural,DMY,S2,neural
13,4230,networks,DMY,S2,networks
13,4231,",",DMY,eob,",<eob>"
13,4232,that,DMY,S1,that
13,4233,we,DMY,S1,we
13,4234,',DMY,S1,'
13,4235,re,DMY,S1,re
13,4236,just,DMY,S1,just
13,4237,going,DMY,S1,going
13,4238,to,DMY,S1,to
13,4239,create,DMY,eol,create<eol>
13,4240,all,DMY,S2,all
13,4241,of,DMY,S2,of
13,4242,these,DMY,S2,these
13,4243,hidden,DMY,S2,hidden
13,4244,layers,DMY,S2,layers
13,4245,.,DMY,eob,.<eob>
13,4246,We,DMY,S1,We
13,4247,',DMY,S1,'
13,4248,re,DMY,S1,re
13,4249,going,DMY,S1,going
13,4250,to,DMY,S1,to
13,4251,start,DMY,eol,start<eol>
13,4252,with,DMY,S2,with
13,4253,the,DMY,S2,the
13,4254,input,DMY,S2,input
13,4255,.,DMY,eob,.<eob>
13,4256,We,DMY,S1,We
13,4257,now,DMY,S1,now
13,4258,have,DMY,S1,have
13,4259,the,DMY,S1,the
13,4260,ad,DMY,S1,ad
13,4261,##ja,DMY,S1,##ja
13,4262,##ce,DMY,S1,##ce
13,4263,##ncy,DMY,S1,##ncy
13,4264,matrix,DMY,S1,matrix
13,4265,",",DMY,eob,",<eob>"
13,4266,but,DMY,S1,but
13,4267,we,DMY,S1,we
13,4268,have,DMY,S1,have
13,4269,parameters,DMY,eol,parameters<eol>
13,4270,for,DMY,S2,for
13,4271,each,DMY,S2,each
13,4272,layer,DMY,S2,layer
13,4273,.,DMY,eob,.<eob>
14,4274,We,DMY,S1,We
14,4275,',DMY,S1,'
14,4276,re,DMY,S1,re
14,4277,just,DMY,S1,just
14,4278,going,DMY,S1,going
14,4279,to,DMY,S1,to
14,4280,have,DMY,S1,have
14,4281,a,DMY,S1,a
14,4282,bunch,DMY,S1,bunch
14,4283,of,DMY,S1,of
14,4284,hidden,DMY,S1,hidden
14,4285,layers,DMY,S1,layers
14,4286,and,DMY,S1,and
14,4287,then,DMY,S1,then
14,4288,we,DMY,S1,we
14,4289,',DMY,S1,'
14,4290,re,DMY,S1,re
14,4291,going,DMY,S1,going
14,4292,to,DMY,S1,to
14,4293,",",DMY,eob,",<eob>"
14,4294,you,DMY,S1,you
14,4295,know,DMY,S1,know
14,4296,",",DMY,eol,",<eol>"
14,4297,end,DMY,S2,end
14,4298,up,DMY,S2,up
14,4299,with,DMY,S2,with
14,4300,that,DMY,S2,that
14,4301,final,DMY,S2,final
14,4302,hidden,DMY,S2,hidden
14,4303,layer,DMY,S2,layer
14,4304,before,DMY,S2,before
14,4305,we,DMY,S2,we
14,4306,get,DMY,S2,get
14,4307,to,DMY,S2,to
14,4308,the,DMY,S2,the
14,4309,head,DMY,S2,head
14,4310,of,DMY,S2,of
14,4311,the,DMY,S2,the
14,4312,network,DMY,S2,network
14,4313,.,DMY,eob,.<eob>
14,4314,And,DMY,S1,And
14,4315,so,DMY,S1,so
14,4316,we,DMY,S1,we
14,4317,',DMY,S1,'
14,4318,re,DMY,S1,re
14,4319,going,DMY,eol,going<eol>
14,4320,to,DMY,S2,to
14,4321,define,DMY,S2,define
14,4322,what,DMY,S2,what
14,4323,this,DMY,S2,this
14,4324,function,DMY,S2,function
14,4325,f,DMY,S2,f
14,4326,is,DMY,S2,is
14,4327,to,DMY,S2,to
14,4328,create,DMY,S2,create
14,4329,the,DMY,S2,the
14,4330,next,DMY,S2,next
14,4331,hidden,DMY,S2,hidden
14,4332,layer,DMY,S2,layer
14,4333,.,DMY,eob,.<eob>
14,4334,Okay,DMY,S1,Okay
14,4335,",",DMY,eol,",<eol>"
14,4336,so,DMY,S2,so
14,4337,just,DMY,S2,just
14,4338,like,DMY,S2,like
14,4339,in,DMY,S2,in
14,4340,the,DMY,S2,the
14,4341,con,DMY,S2,con
14,4342,##vo,DMY,S2,##vo
14,4343,##lution,DMY,S2,##lution
14,4344,##al,DMY,S2,##al
14,4345,networks,DMY,S2,networks
14,4346,and,DMY,S2,and
14,4347,some,DMY,S2,some
14,4348,of,DMY,S2,of
14,4349,the,DMY,S2,the
14,4350,other,DMY,S2,other
14,4351,networks,DMY,S2,networks
14,4352,",",DMY,eob,",<eob>"
14,4353,that,DMY,S1,that
14,4354,we,DMY,S1,we
14,4355,do,DMY,S1,do
14,4356,care,DMY,S1,care
14,4357,about,DMY,S1,about
14,4358,e,DMY,S1,e
14,4359,##qui,DMY,S1,##qui
14,4360,##valence,DMY,S1,##valence
14,4361,and,DMY,S1,and
14,4362,in,DMY,S1,in
14,4363,##var,DMY,S1,##var
14,4364,##iance,DMY,S1,##iance
14,4365,.,DMY,eob,.<eob>
14,4366,And,DMY,S1,And
14,4367,so,DMY,S1,so
14,4368,remember,DMY,S1,remember
14,4369,",",DMY,eob,",<eob>"
14,4370,e,DMY,S1,e
14,4371,##qui,DMY,S1,##qui
14,4372,##valence,DMY,S1,##valence
14,4373,means,DMY,S1,means
14,4374,that,DMY,S1,that
14,4375,if,DMY,S1,if
14,4376,I,DMY,S1,I
14,4377,do,DMY,S1,do
14,4378,",",DMY,eob,",<eob>"
14,4379,if,DMY,S1,if
14,4380,I,DMY,S1,I
14,4381,transform,DMY,S1,transform
14,4382,the,DMY,S1,the
14,4383,input,DMY,S1,input
14,4384,somehow,DMY,S1,somehow
14,4385,",",DMY,eol,",<eol>"
14,4386,that,DMY,S2,that
14,4387,the,DMY,S2,the
14,4388,output,DMY,S2,output
14,4389,is,DMY,S2,is
14,4390,transformed,DMY,S2,transformed
14,4391,the,DMY,S2,the
14,4392,same,DMY,S2,same
14,4393,way,DMY,S2,way
14,4394,.,DMY,eob,.<eob>
14,4395,And,DMY,S1,And
14,4396,so,DMY,S1,so
14,4397,remember,DMY,eol,remember<eol>
14,4398,back,DMY,S2,back
14,4399,to,DMY,S2,to
14,4400,the,DMY,S2,the
14,4401,per,DMY,S2,per
14,4402,##mu,DMY,S2,##mu
14,4403,##tation,DMY,S2,##tation
14,4404,matrix,DMY,S2,matrix
14,4405,",",DMY,eob,",<eob>"
14,4406,I,DMY,S1,I
14,4407,can,DMY,S1,can
14,4408,right,DMY,S1,right
14,4409,multi,DMY,S1,multi
14,4410,##p,DMY,S1,##p
14,4411,##ly,DMY,S1,##ly
14,4412,my,DMY,S1,my
14,4413,data,DMY,eol,data<eol>
14,4414,matrix,DMY,S2,matrix
14,4415,by,DMY,S2,by
14,4416,the,DMY,S2,the
14,4417,per,DMY,S2,per
14,4418,##mu,DMY,S2,##mu
14,4419,##tation,DMY,S2,##tation
14,4420,back,DMY,S2,back
14,4421,to,DMY,S2,to
14,4422,left,DMY,S2,left
14,4423,multi,DMY,S2,multi
14,4424,##p,DMY,S2,##p
14,4425,##ly,DMY,S2,##ly
14,4426,and,DMY,S2,and
14,4427,right,DMY,S2,right
14,4428,multi,DMY,S2,multi
14,4429,##p,DMY,S2,##p
14,4430,##ly,DMY,S2,##ly
14,4431,the,DMY,S2,the
14,4432,ad,DMY,S2,ad
14,4433,##ja,DMY,S2,##ja
14,4434,##ce,DMY,S2,##ce
14,4435,##ncy,DMY,S2,##ncy
14,4436,matrix,DMY,S2,matrix
14,4437,.,DMY,eob,.<eob>
14,4438,But,DMY,S1,But
14,4439,if,DMY,S1,if
14,4440,I,DMY,S1,I
14,4441,do,DMY,S1,do
14,4442,that,DMY,S1,that
14,4443,",",DMY,eol,",<eol>"
14,4444,then,DMY,S2,then
14,4445,the,DMY,S2,the
14,4446,output,DMY,S2,output
14,4447,is,DMY,S2,is
14,4448,just,DMY,S2,just
14,4449,the,DMY,S2,the
14,4450,hidden,DMY,S2,hidden
14,4451,layer,DMY,S2,layer
14,4452,with,DMY,S2,with
14,4453,the,DMY,S2,the
14,4454,same,DMY,S2,same
14,4455,per,DMY,S2,per
14,4456,##mu,DMY,S2,##mu
14,4457,##tation,DMY,S2,##tation
14,4458,",",DMY,eob,",<eob>"
14,4459,right,DMY,S1,right
14,4460,",",DMY,eol,",<eol>"
14,4461,multi,DMY,S2,multi
14,4462,##plied,DMY,S2,##plied
14,4463,by,DMY,S2,by
14,4464,the,DMY,S2,the
14,4465,same,DMY,S2,same
14,4466,per,DMY,S2,per
14,4467,##mu,DMY,S2,##mu
14,4468,##tation,DMY,S2,##tation
14,4469,matrix,DMY,S2,matrix
14,4470,.,DMY,eob,.<eob>
14,4471,And,DMY,S1,And
14,4472,so,DMY,S1,so
14,4473,it,DMY,S1,it
14,4474,',DMY,S1,'
14,4475,s,DMY,S1,s
14,4476,e,DMY,S1,e
14,4477,##qui,DMY,S1,##qui
14,4478,##var,DMY,S1,##var
14,4479,##iant,DMY,S1,##iant
14,4480,to,DMY,S1,to
14,4481,per,DMY,S1,per
14,4482,##mu,DMY,S1,##mu
14,4483,##tation,DMY,S1,##tation
14,4484,.,DMY,eob,.<eob>
14,4485,And,DMY,S1,And
14,4486,then,DMY,S1,then
14,4487,invariant,DMY,eob,invariant<eob>
14,4488,",",DMY,S1,","
14,4489,if,DMY,S1,if
14,4490,we,DMY,S1,we
14,4491,',DMY,S1,'
14,4492,re,DMY,S1,re
14,4493,doing,DMY,S1,doing
14,4494,something,DMY,eol,something<eol>
14,4495,like,DMY,S2,like
14,4496,si,DMY,S2,si
14,4497,##g,DMY,S2,##g
14,4498,##mo,DMY,S2,##mo
14,4499,##id,DMY,S2,##id
14,4500,",",DMY,eob,",<eob>"
14,4501,since,DMY,S1,since
14,4502,we,DMY,S1,we
14,4503,',DMY,S1,'
14,4504,re,DMY,S1,re
14,4505,sum,DMY,S1,sum
14,4506,##ming,DMY,eol,##ming<eol>
14,4507,all,DMY,S2,all
14,4508,of,DMY,S2,of
14,4509,these,DMY,S2,these
14,4510,up,DMY,S2,up
14,4511,anyway,DMY,S2,anyway
14,4512,",",DMY,eob,",<eob>"
14,4513,we,DMY,S1,we
14,4514,don,DMY,S1,don
14,4515,',DMY,S1,'
14,4516,t,DMY,S1,t
14,4517,really,DMY,S1,really
14,4518,care,DMY,S1,care
14,4519,if,DMY,S1,if
14,4520,we,DMY,S1,we
14,4521,',DMY,S1,'
14,4522,re,DMY,S1,re
14,4523,s,DMY,S1,s
14,4524,##hu,DMY,eol,##hu<eol>
14,4525,##ffling,DMY,S2,##ffling
14,4526,the,DMY,S2,the
14,4527,order,DMY,S2,order
14,4528,of,DMY,S2,of
14,4529,the,DMY,S2,the
14,4530,nodes,DMY,S2,nodes
14,4531,.,DMY,eob,.<eob>
14,4532,And,DMY,S1,And
14,4533,so,DMY,S1,so
14,4534,in,DMY,S1,in
14,4535,this,DMY,S1,this
14,4536,case,DMY,S1,case
14,4537,",",DMY,eob,",<eob>"
14,4538,if,DMY,S1,if
14,4539,we,DMY,S1,we
14,4540,',DMY,S1,'
14,4541,re,DMY,S1,re
14,4542,doing,DMY,S1,doing
14,4543,like,DMY,S1,like
14,4544,graph,DMY,S1,graph
14,4545,level,DMY,S1,level
14,4546,classification,DMY,S1,classification
14,4547,",",DMY,eol,",<eol>"
14,4548,it,DMY,S2,it
14,4549,',DMY,S2,'
14,4550,s,DMY,S2,s
14,4551,invariant,DMY,S2,invariant
14,4552,to,DMY,S2,to
14,4553,per,DMY,S2,per
14,4554,##mu,DMY,S2,##mu
14,4555,##tation,DMY,S2,##tation
14,4556,as,DMY,S2,as
14,4557,well,DMY,S2,well
14,4558,.,DMY,eob,.<eob>
14,4559,So,DMY,S1,So
14,4560,that,DMY,S1,that
14,4561,',DMY,S1,'
14,4562,s,DMY,S1,s
14,4563,a,DMY,S1,a
14,4564,valuable,DMY,S1,valuable
14,4565,thing,DMY,eol,thing<eol>
14,4566,for,DMY,S2,for
14,4567,the,DMY,S2,the
14,4568,graph,DMY,S2,graph
14,4569,neural,DMY,S2,neural
14,4570,networks,DMY,S2,networks
14,4571,.,DMY,eob,.<eob>
14,4572,Okay,DMY,S1,Okay
14,4573,",",DMY,eob,",<eob>"
14,4574,so,DMY,S1,so
14,4575,let,DMY,S1,let
14,4576,',DMY,S1,'
14,4577,s,DMY,S1,s
14,4578,now,DMY,S1,now
14,4579,build,DMY,eol,build<eol>
14,4580,out,DMY,S2,out
14,4581,a,DMY,S2,a
14,4582,con,DMY,S2,con
14,4583,##vo,DMY,S2,##vo
14,4584,##lution,DMY,S2,##lution
14,4585,##al,DMY,S2,##al
14,4586,layer,DMY,S2,layer
14,4587,for,DMY,S2,for
14,4588,the,DMY,S2,the
14,4589,graph,DMY,S2,graph
14,4590,.,DMY,eob,.<eob>
14,4591,And,DMY,S1,And
14,4592,so,DMY,S1,so
14,4593,I,DMY,S1,I
14,4594,',DMY,S1,'
14,4595,m,DMY,S1,m
14,4596,going,DMY,eol,going<eol>
14,4597,to,DMY,S2,to
14,4598,define,DMY,S2,define
14,4599,a,DMY,S2,a
14,4600,function,DMY,S2,function
14,4601,here,DMY,S2,here
14,4602,",",DMY,eob,",<eob>"
14,4603,the,DMY,S1,the
14,4604,a,DMY,S1,a
14,4605,##gg,DMY,S1,##gg
14,4606,##regation,DMY,eol,##regation<eol>
14,4607,function,DMY,S2,function
14,4608,.,DMY,eob,.<eob>
15,4609,And,DMY,S1,And
15,4610,essentially,DMY,S1,essentially
15,4611,what,DMY,S1,what
15,4612,it,DMY,S1,it
15,4613,',DMY,S1,'
15,4614,s,DMY,S1,s
15,4615,doing,DMY,S1,doing
15,4616,",",DMY,eob,",<eob>"
15,4617,you,DMY,S1,you
15,4618,can,DMY,S1,can
15,4619,see,DMY,eol,see<eol>
15,4620,here,DMY,S2,here
15,4621,that,DMY,S2,that
15,4622,for,DMY,S2,for
15,4623,a,DMY,S2,a
15,4624,particular,DMY,S2,particular
15,4625,node,DMY,S2,node
15,4626,and,DMY,S2,and
15,4627,a,DMY,S2,a
15,4628,particular,DMY,S2,particular
15,4629,layer,DMY,S2,layer
15,4630,",",DMY,eob,",<eob>"
15,4631,okay,DMY,S1,okay
15,4632,",",DMY,eob,",<eob>"
15,4633,that,DMY,S1,that
15,4634,I,DMY,S1,I
15,4635,',DMY,S1,'
15,4636,m,DMY,S1,m
15,4637,just,DMY,S1,just
15,4638,taking,DMY,eol,taking<eol>
15,4639,the,DMY,S2,the
15,4640,neighborhood,DMY,S2,neighborhood
15,4641,.,DMY,eob,.<eob>
15,4642,So,DMY,S1,So
15,4643,NE,DMY,S1,NE
15,4644,is,DMY,S1,is
15,4645,just,DMY,S1,just
15,4646,saying,DMY,S1,saying
15,4647,that,DMY,S1,that
15,4648,it,DMY,S1,it
15,4649,',DMY,S1,'
15,4650,s,DMY,S1,s
15,4651,returning,DMY,S1,returning
15,4652,the,DMY,S1,the
15,4653,in,DMY,S1,in
15,4654,##dices,DMY,eol,##dices<eol>
15,4655,of,DMY,S2,of
15,4656,all,DMY,S2,all
15,4657,the,DMY,S2,the
15,4658,neighboring,DMY,S2,neighboring
15,4659,nodes,DMY,S2,nodes
15,4660,for,DMY,S2,for
15,4661,the,DMY,S2,the
15,4662,node,DMY,S2,node
15,4663,",",DMY,eob,",<eob>"
15,4664,not,DMY,S1,not
15,4665,including,DMY,S1,including
15,4666,itself,DMY,S1,itself
15,4667,.,DMY,eob,.<eob>
15,4668,Okay,DMY,S1,Okay
15,4669,",",DMY,eob,",<eob>"
15,4670,so,DMY,S1,so
15,4671,that,DMY,S1,that
15,4672,',DMY,S1,'
15,4673,s,DMY,S1,s
15,4674,going,DMY,S1,going
15,4675,to,DMY,S1,to
15,4676,be,DMY,S1,be
15,4677,handy,DMY,S1,handy
15,4678,.,DMY,eob,.<eob>
15,4679,And,DMY,S1,And
15,4680,then,DMY,S1,then
15,4681,the,DMY,S1,the
15,4682,whole,DMY,S1,whole
15,4683,layer,DMY,S1,layer
15,4684,itself,DMY,S1,itself
15,4685,is,DMY,S1,is
15,4686,we,DMY,S1,we
15,4687,have,DMY,S1,have
15,4688,a,DMY,S1,a
15,4689,weight,DMY,eol,weight<eol>
15,4690,matrix,DMY,S2,matrix
15,4691,.,DMY,eob,.<eob>
15,4692,We,DMY,S1,We
15,4693,',DMY,S1,'
15,4694,re,DMY,S1,re
15,4695,going,DMY,S1,going
15,4696,to,DMY,S1,to
15,4697,multi,DMY,S1,multi
15,4698,##p,DMY,S1,##p
15,4699,##ly,DMY,S1,##ly
15,4700,it,DMY,S1,it
15,4701,by,DMY,S1,by
15,4702,the,DMY,S1,the
15,4703,node,DMY,S1,node
15,4704,",",DMY,eol,",<eol>"
15,4705,the,DMY,S2,the
15,4706,em,DMY,S2,em
